
WARNING: The TensorFlow contrib module will not be included in TensorFlow 2.0.
For more information, please see:
  * https://github.com/tensorflow/community/blob/master/rfcs/20180907-contrib-sunset.md
  * https://github.com/tensorflow/addons
If you depend on functionality not listed there, please file an issue.

WARNING:tensorflow:From 3rdDeep.py:118: conv2d (from tensorflow.python.layers.convolutional) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.conv2d instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/framework/op_def_library.py:263: colocate_with (from tensorflow.python.framework.ops) is deprecated and will be removed in a future version.
Instructions for updating:
Colocations handled automatically by placer.
WARNING:tensorflow:From 3rdDeep.py:123: batch_normalization (from tensorflow.python.layers.normalization) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.batch_normalization instead.
WARNING:tensorflow:From 3rdDeep.py:149: flatten (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.flatten instead.
WARNING:tensorflow:From 3rdDeep.py:157: dense (from tensorflow.python.layers.core) is deprecated and will be removed in a future version.
Instructions for updating:
Use keras.layers.dense instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/losses/losses_impl.py:448: to_float (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
WARNING:tensorflow:From /home/james/.local/lib/python2.7/site-packages/tensorflow/python/ops/math_ops.py:3066: to_int32 (from tensorflow.python.ops.math_ops) is deprecated and will be removed in a future version.
Instructions for updating:
Use tf.cast instead.
Memory Ready
Training Started
2019-04-02 23:27:38.874977: I tensorflow/core/platform/profile_utils/cpu_utils.cc:94] CPU Frequency: 3401000000 Hz
2019-04-02 23:27:38.877467: I tensorflow/compiler/xla/service/service.cc:150] XLA service 0x7f894ec4ef50 executing computations on platform Host. Devices:
2019-04-02 23:27:38.877542: I tensorflow/compiler/xla/service/service.cc:158]   StreamExecutor device (0): <undefined>, <undefined>
('Episode: 0', 'Total reward: 320.0', 'Training loss: 413.8317', 'Explore P: 0.9696')
('Episode: 2987', 'Total reward: 200.0', 'Training loss: 1.2428', 'Explore P: 0.1000')
('Episode: 2988', 'Total reward: 200.0', 'Training loss: 1.2434', 'Explore P: 0.1000')
('Episode: 2989', 'Total reward: 320.0', 'Training loss: 2.7905', 'Explore P: 0.1000')
('Episode: 2990', 'Total reward: 440.0', 'Training loss: 0.6103', 'Explore P: 0.1000')
Model Saved
('Episode: 2991', 'Total reward: 200.0', 'Training loss: 1.2588', 'Explore P: 0.1000')
('Episode: 2992', 'Total reward: 580.0', 'Training loss: 1.2421', 'Explore P: 0.1000')
('Episode: 2993', 'Total reward: 240.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 2994', 'Total reward: 240.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 2995', 'Total reward: 260.0', 'Training loss: 0.3063', 'Explore P: 0.1000')
Model Saved
('Episode: 2996', 'Total reward: 140.0', 'Training loss: 0.0024', 'Explore P: 0.1000')
('Episode: 2997', 'Total reward: 300.0', 'Training loss: 2.7864', 'Explore P: 0.1000')
('Episode: 2998', 'Total reward: 120.0', 'Training loss: 0.6104', 'Explore P: 0.1000')
('Episode: 2999', 'Total reward: 400.0', 'Training loss: 1.2435', 'Explore P: 0.1000')
('Episode: 3000', 'Total reward: 160.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
Model Saved
('Episode: 3001', 'Total reward: 400.0', 'Training loss: 0.0019', 'Explore P: 0.1000')
('Episode: 3002', 'Total reward: 400.0', 'Training loss: 0.6482', 'Explore P: 0.1000')
('Episode: 3003', 'Total reward: 180.0', 'Training loss: 1.2448', 'Explore P: 0.1000')
('Episode: 3004', 'Total reward: 460.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 3005', 'Total reward: 200.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
Model Saved
('Episode: 3006', 'Total reward: 560.0', 'Training loss: 1.5471', 'Explore P: 0.1000')
('Episode: 3007', 'Total reward: 180.0', 'Training loss: 1.8520', 'Explore P: 0.1000')
('Episode: 3008', 'Total reward: 260.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 3009', 'Total reward: 180.0', 'Training loss: 1.5699', 'Explore P: 0.1000')
('Episode: 3010', 'Total reward: 120.0', 'Training loss: 1.5499', 'Explore P: 0.1000')
Model Saved
('Episode: 3011', 'Total reward: 140.0', 'Training loss: 1.8494', 'Explore P: 0.1000')
('Episode: 3012', 'Total reward: 180.0', 'Training loss: 2.1554', 'Explore P: 0.1000')
('Episode: 3013', 'Total reward: 240.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 3014', 'Total reward: 260.0', 'Training loss: 0.3069', 'Explore P: 0.1000')
('Episode: 3015', 'Total reward: 160.0', 'Training loss: 1.2426', 'Explore P: 0.1000')
Model Saved
('Episode: 3016', 'Total reward: 220.0', 'Training loss: 0.0021', 'Explore P: 0.1000')
('Episode: 3017', 'Total reward: 180.0', 'Training loss: 1.2424', 'Explore P: 0.1000')
('Episode: 3018', 'Total reward: 240.0', 'Training loss: 0.3067', 'Explore P: 0.1000')
('Episode: 3019', 'Total reward: 100.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
('Episode: 3020', 'Total reward: 460.0', 'Training loss: 2.1573', 'Explore P: 0.1000')
Model Saved
('Episode: 3021', 'Total reward: 200.0', 'Training loss: 1.2394', 'Explore P: 0.1000')
('Episode: 3022', 'Total reward: 1040.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 3023', 'Total reward: 180.0', 'Training loss: 0.6081', 'Explore P: 0.1000')
('Episode: 3024', 'Total reward: 140.0', 'Training loss: 0.3219', 'Explore P: 0.1000')
('Episode: 3025', 'Total reward: 240.0', 'Training loss: 0.3069', 'Explore P: 0.1000')
Model Saved
('Episode: 3026', 'Total reward: 260.0', 'Training loss: 0.6101', 'Explore P: 0.1000')
('Episode: 3027', 'Total reward: 60.0', 'Training loss: 2.7895', 'Explore P: 0.1000')
('Episode: 3028', 'Total reward: 380.0', 'Training loss: 0.3220', 'Explore P: 0.1000')
('Episode: 3029', 'Total reward: 120.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 3030', 'Total reward: 240.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
Model Saved
('Episode: 3031', 'Total reward: 80.0', 'Training loss: 0.3072', 'Explore P: 0.1000')
('Episode: 3032', 'Total reward: 160.0', 'Training loss: 1.2331', 'Explore P: 0.1000')
('Episode: 3033', 'Total reward: 260.0', 'Training loss: 1.5481', 'Explore P: 0.1000')
('Episode: 3034', 'Total reward: 120.0', 'Training loss: 0.0006', 'Explore P: 0.1000')
('Episode: 3035', 'Total reward: 240.0', 'Training loss: 0.0132', 'Explore P: 0.1000')
Model Saved
('Episode: 3036', 'Total reward: 60.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 3037', 'Total reward: 600.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
('Episode: 3038', 'Total reward: 120.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
('Episode: 3039', 'Total reward: 180.0', 'Training loss: 0.3046', 'Explore P: 0.1000')
('Episode: 3040', 'Total reward: 140.0', 'Training loss: 0.3231', 'Explore P: 0.1000')
Model Saved
('Episode: 3041', 'Total reward: 200.0', 'Training loss: 0.3213', 'Explore P: 0.1000')
('Episode: 3042', 'Total reward: 240.0', 'Training loss: 0.3067', 'Explore P: 0.1000')
('Episode: 3043', 'Total reward: 160.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 3044', 'Total reward: 180.0', 'Training loss: 0.3047', 'Explore P: 0.1000')
('Episode: 3045', 'Total reward: 100.0', 'Training loss: 0.6120', 'Explore P: 0.1000')
Model Saved
('Episode: 3046', 'Total reward: 220.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 3047', 'Total reward: 140.0', 'Training loss: 1.8508', 'Explore P: 0.1000')
('Episode: 3048', 'Total reward: 460.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 3049', 'Total reward: 560.0', 'Training loss: 0.3087', 'Explore P: 0.1000')
('Episode: 3050', 'Total reward: 160.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
Model Saved
('Episode: 3051', 'Total reward: 340.0', 'Training loss: 0.0296', 'Explore P: 0.1000')
('Episode: 3052', 'Total reward: 160.0', 'Training loss: 1.2441', 'Explore P: 0.1000')
('Episode: 3053', 'Total reward: 300.0', 'Training loss: 3.8989', 'Explore P: 0.1000')
('Episode: 3054', 'Total reward: 360.0', 'Training loss: 0.0194', 'Explore P: 0.1000')
('Episode: 3055', 'Total reward: 320.0', 'Training loss: 1.5464', 'Explore P: 0.1000')
Model Saved
('Episode: 3056', 'Total reward: 220.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 3057', 'Total reward: 260.0', 'Training loss: 0.3308', 'Explore P: 0.1000')
('Episode: 3058', 'Total reward: 260.0', 'Training loss: 0.3052', 'Explore P: 0.1000')
('Episode: 3059', 'Total reward: 100.0', 'Training loss: 1.2419', 'Explore P: 0.1000')
('Episode: 3060', 'Total reward: 300.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 3061', 'Total reward: 240.0', 'Training loss: 0.3341', 'Explore P: 0.1000')
('Episode: 3062', 'Total reward: 140.0', 'Training loss: 0.0032', 'Explore P: 0.1000')
('Episode: 3063', 'Total reward: 340.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
('Episode: 3064', 'Total reward: 200.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 3065', 'Total reward: 100.0', 'Training loss: 0.3055', 'Explore P: 0.1000')
Model Saved
('Episode: 3066', 'Total reward: 200.0', 'Training loss: 1.5470', 'Explore P: 0.1000')
('Episode: 3067', 'Total reward: 140.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 3068', 'Total reward: 40.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 3069', 'Total reward: 160.0', 'Training loss: 1.5500', 'Explore P: 0.1000')
('Episode: 3070', 'Total reward: 500.0', 'Training loss: 2.4849', 'Explore P: 0.1000')
Model Saved
('Episode: 3071', 'Total reward: 240.0', 'Training loss: 0.3077', 'Explore P: 0.1000')
('Episode: 3072', 'Total reward: 120.0', 'Training loss: 0.3077', 'Explore P: 0.1000')
('Episode: 3073', 'Total reward: 320.0', 'Training loss: 2.1550', 'Explore P: 0.1000')
('Episode: 3074', 'Total reward: 280.0', 'Training loss: 0.6098', 'Explore P: 0.1000')
('Episode: 3075', 'Total reward: 360.0', 'Training loss: 1.2432', 'Explore P: 0.1000')
Model Saved
('Episode: 3076', 'Total reward: 160.0', 'Training loss: 1.8515', 'Explore P: 0.1000')
('Episode: 3077', 'Total reward: 600.0', 'Training loss: 1.5465', 'Explore P: 0.1000')
('Episode: 3078', 'Total reward: 500.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 3079', 'Total reward: 220.0', 'Training loss: 0.0236', 'Explore P: 0.1000')
('Episode: 3080', 'Total reward: 180.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
Model Saved
('Episode: 3081', 'Total reward: 200.0', 'Training loss: 0.6114', 'Explore P: 0.1000')
('Episode: 3082', 'Total reward: 320.0', 'Training loss: 2.4580', 'Explore P: 0.1000')
('Episode: 3083', 'Total reward: 300.0', 'Training loss: 4.0569', 'Explore P: 0.1000')
('Episode: 3084', 'Total reward: 180.0', 'Training loss: 0.0229', 'Explore P: 0.1000')
('Episode: 3085', 'Total reward: 260.0', 'Training loss: 0.3066', 'Explore P: 0.1000')
Model Saved
('Episode: 3086', 'Total reward: 100.0', 'Training loss: 2.7942', 'Explore P: 0.1000')
('Episode: 3087', 'Total reward: 320.0', 'Training loss: 0.6106', 'Explore P: 0.1000')
('Episode: 3088', 'Total reward: 120.0', 'Training loss: 1.5473', 'Explore P: 0.1000')
('Episode: 3089', 'Total reward: 240.0', 'Training loss: 0.0009', 'Explore P: 0.1000')
('Episode: 3090', 'Total reward: 140.0', 'Training loss: 1.5472', 'Explore P: 0.1000')
Model Saved
('Episode: 3091', 'Total reward: 240.0', 'Training loss: 0.3309', 'Explore P: 0.1000')
('Episode: 3092', 'Total reward: 160.0', 'Training loss: 1.8500', 'Explore P: 0.1000')
('Episode: 3093', 'Total reward: 200.0', 'Training loss: 0.3045', 'Explore P: 0.1000')
('Episode: 3094', 'Total reward: 160.0', 'Training loss: 1.8500', 'Explore P: 0.1000')
('Episode: 3095', 'Total reward: 180.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
Model Saved
('Episode: 3096', 'Total reward: 240.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 3097', 'Total reward: 420.0', 'Training loss: 1.5463', 'Explore P: 0.1000')
('Episode: 3098', 'Total reward: 400.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
('Episode: 3099', 'Total reward: 440.0', 'Training loss: 1.5480', 'Explore P: 0.1000')
('Episode: 3100', 'Total reward: 220.0', 'Training loss: 0.0013', 'Explore P: 0.1000')
Model Saved
('Episode: 3101', 'Total reward: 200.0', 'Training loss: 1.5625', 'Explore P: 0.1000')
('Episode: 3102', 'Total reward: 750.0', 'Training loss: 0.3155', 'Explore P: 0.1000')
('Episode: 3103', 'Total reward: 520.0', 'Training loss: 0.6091', 'Explore P: 0.1000')
('Episode: 3104', 'Total reward: 220.0', 'Training loss: 1.2695', 'Explore P: 0.1000')
('Episode: 3105', 'Total reward: 140.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
Model Saved
('Episode: 3106', 'Total reward: 200.0', 'Training loss: 2.8079', 'Explore P: 0.1000')
('Episode: 3107', 'Total reward: 80.0', 'Training loss: 2.8073', 'Explore P: 0.1000')
('Episode: 3108', 'Total reward: 590.0', 'Training loss: 1.2434', 'Explore P: 0.1000')
('Episode: 3109', 'Total reward: 240.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 3110', 'Total reward: 520.0', 'Training loss: 3.5774', 'Explore P: 0.1000')
Model Saved
('Episode: 3111', 'Total reward: 180.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
('Episode: 3112', 'Total reward: 520.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
('Episode: 3113', 'Total reward: 160.0', 'Training loss: 1.2629', 'Explore P: 0.1000')
('Episode: 3114', 'Total reward: 220.0', 'Training loss: 0.9140', 'Explore P: 0.1000')
('Episode: 3115', 'Total reward: 100.0', 'Training loss: 1.2444', 'Explore P: 0.1000')
Model Saved
('Episode: 3116', 'Total reward: 200.0', 'Training loss: 0.0023', 'Explore P: 0.1000')
('Episode: 3117', 'Total reward: 240.0', 'Training loss: 1.2439', 'Explore P: 0.1000')
('Episode: 3118', 'Total reward: 240.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
('Episode: 3119', 'Total reward: 260.0', 'Training loss: 1.8510', 'Explore P: 0.1000')
('Episode: 3120', 'Total reward: 620.0', 'Training loss: 0.3255', 'Explore P: 0.1000')
Model Saved
('Episode: 3121', 'Total reward: 240.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 3122', 'Total reward: 240.0', 'Training loss: 0.0260', 'Explore P: 0.1000')
('Episode: 3123', 'Total reward: 240.0', 'Training loss: 0.3045', 'Explore P: 0.1000')
('Episode: 3124', 'Total reward: 280.0', 'Training loss: 1.8541', 'Explore P: 0.1000')
('Episode: 3125', 'Total reward: 260.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
Model Saved
('Episode: 3126', 'Total reward: 380.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 3127', 'Total reward: 200.0', 'Training loss: 2.4841', 'Explore P: 0.1000')
('Episode: 3128', 'Total reward: 440.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 3129', 'Total reward: 200.0', 'Training loss: 0.9131', 'Explore P: 0.1000')
('Episode: 3130', 'Total reward: 220.0', 'Training loss: 0.0015', 'Explore P: 0.1000')
Model Saved
('Episode: 3131', 'Total reward: 540.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 3132', 'Total reward: 180.0', 'Training loss: 0.3231', 'Explore P: 0.1000')
('Episode: 3133', 'Total reward: 300.0', 'Training loss: 3.6998', 'Explore P: 0.1000')
('Episode: 3134', 'Total reward: 120.0', 'Training loss: 0.3051', 'Explore P: 0.1000')
('Episode: 3135', 'Total reward: 320.0', 'Training loss: 0.0180', 'Explore P: 0.1000')
Model Saved
('Episode: 3136', 'Total reward: 200.0', 'Training loss: 0.6099', 'Explore P: 0.1000')
('Episode: 3137', 'Total reward: 240.0', 'Training loss: 1.2440', 'Explore P: 0.1000')
('Episode: 3138', 'Total reward: 220.0', 'Training loss: 0.3217', 'Explore P: 0.1000')
('Episode: 3139', 'Total reward: 680.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 3140', 'Total reward: 360.0', 'Training loss: 0.6105', 'Explore P: 0.1000')
Model Saved
('Episode: 3141', 'Total reward: 200.0', 'Training loss: 1.2385', 'Explore P: 0.1000')
('Episode: 3142', 'Total reward: 260.0', 'Training loss: 1.8505', 'Explore P: 0.1000')
('Episode: 3143', 'Total reward: 300.0', 'Training loss: 1.2437', 'Explore P: 0.1000')
('Episode: 3144', 'Total reward: 320.0', 'Training loss: 1.8520', 'Explore P: 0.1000')
('Episode: 3145', 'Total reward: 180.0', 'Training loss: 0.0029', 'Explore P: 0.1000')
Model Saved
('Episode: 3146', 'Total reward: 120.0', 'Training loss: 1.5481', 'Explore P: 0.1000')
('Episode: 3147', 'Total reward: 240.0', 'Training loss: 0.6115', 'Explore P: 0.1000')
('Episode: 3148', 'Total reward: 240.0', 'Training loss: 1.2205', 'Explore P: 0.1000')
('Episode: 3149', 'Total reward: 280.0', 'Training loss: 3.7459', 'Explore P: 0.1000')
('Episode: 3150', 'Total reward: 260.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
Model Saved
('Episode: 3151', 'Total reward: 300.0', 'Training loss: 2.4893', 'Explore P: 0.1000')
('Episode: 3152', 'Total reward: 140.0', 'Training loss: 1.8738', 'Explore P: 0.1000')
('Episode: 3153', 'Total reward: 140.0', 'Training loss: 0.6100', 'Explore P: 0.1000')
('Episode: 3154', 'Total reward: 140.0', 'Training loss: 0.0010', 'Explore P: 0.1000')
('Episode: 3155', 'Total reward: 60.0', 'Training loss: 0.0024', 'Explore P: 0.1000')
Model Saved
('Episode: 3156', 'Total reward: 180.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 3157', 'Total reward: 480.0', 'Training loss: 0.0007', 'Explore P: 0.1000')
('Episode: 3158', 'Total reward: 820.0', 'Training loss: 1.5489', 'Explore P: 0.1000')
('Episode: 3159', 'Total reward: 540.0', 'Training loss: 0.6132', 'Explore P: 0.1000')
('Episode: 3160', 'Total reward: 240.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
Model Saved
('Episode: 3161', 'Total reward: 280.0', 'Training loss: 0.6088', 'Explore P: 0.1000')
('Episode: 3162', 'Total reward: 260.0', 'Training loss: 0.3084', 'Explore P: 0.1000')
('Episode: 3163', 'Total reward: 600.0', 'Training loss: 0.6132', 'Explore P: 0.1000')
('Episode: 3164', 'Total reward: 360.0', 'Training loss: 0.0018', 'Explore P: 0.1000')
('Episode: 3165', 'Total reward: 140.0', 'Training loss: 0.6102', 'Explore P: 0.1000')
Model Saved
('Episode: 3166', 'Total reward: 460.0', 'Training loss: 0.0158', 'Explore P: 0.1000')
('Episode: 3167', 'Total reward: 180.0', 'Training loss: 2.4937', 'Explore P: 0.1000')
('Episode: 3168', 'Total reward: 260.0', 'Training loss: 1.8518', 'Explore P: 0.1000')
('Episode: 3169', 'Total reward: 320.0', 'Training loss: 1.2434', 'Explore P: 0.1000')
('Episode: 3170', 'Total reward: 620.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
Model Saved
('Episode: 3171', 'Total reward: 300.0', 'Training loss: 0.3047', 'Explore P: 0.1000')
('Episode: 3172', 'Total reward: 160.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
('Episode: 3173', 'Total reward: 180.0', 'Training loss: 0.0016', 'Explore P: 0.1000')
('Episode: 3174', 'Total reward: 380.0', 'Training loss: 0.6096', 'Explore P: 0.1000')
('Episode: 3175', 'Total reward: 380.0', 'Training loss: 0.0266', 'Explore P: 0.1000')
Model Saved
('Episode: 3176', 'Total reward: 100.0', 'Training loss: 1.2423', 'Explore P: 0.1000')
('Episode: 3177', 'Total reward: 140.0', 'Training loss: 0.0020', 'Explore P: 0.1000')
('Episode: 3178', 'Total reward: 260.0', 'Training loss: 0.3160', 'Explore P: 0.1000')
('Episode: 3179', 'Total reward: 380.0', 'Training loss: 1.5472', 'Explore P: 0.1000')
('Episode: 3180', 'Total reward: 260.0', 'Training loss: 3.0955', 'Explore P: 0.1000')
Model Saved
('Episode: 3181', 'Total reward: 240.0', 'Training loss: 0.3039', 'Explore P: 0.1000')
('Episode: 3182', 'Total reward: 160.0', 'Training loss: 1.8513', 'Explore P: 0.1000')
('Episode: 3183', 'Total reward: 240.0', 'Training loss: 0.3053', 'Explore P: 0.1000')
('Episode: 3184', 'Total reward: 440.0', 'Training loss: 0.3050', 'Explore P: 0.1000')
('Episode: 3185', 'Total reward: 820.0', 'Training loss: 2.4850', 'Explore P: 0.1000')
Model Saved
('Episode: 3186', 'Total reward: 220.0', 'Training loss: 1.2427', 'Explore P: 0.1000')
('Episode: 3187', 'Total reward: 100.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 3188', 'Total reward: 280.0', 'Training loss: 1.5469', 'Explore P: 0.1000')
('Episode: 3189', 'Total reward: 260.0', 'Training loss: 0.0011', 'Explore P: 0.1000')
('Episode: 3190', 'Total reward: 320.0', 'Training loss: 0.3054', 'Explore P: 0.1000')
Model Saved
('Episode: 3191', 'Total reward: 180.0', 'Training loss: 1.2442', 'Explore P: 0.1000')
('Episode: 3192', 'Total reward: 440.0', 'Training loss: 0.3057', 'Explore P: 0.1000')
('Episode: 3193', 'Total reward: 220.0', 'Training loss: 0.3154', 'Explore P: 0.1000')
('Episode: 3194', 'Total reward: 200.0', 'Training loss: 0.3061', 'Explore P: 0.1000')
('Episode: 3195', 'Total reward: 320.0', 'Training loss: 0.3049', 'Explore P: 0.1000')
Model Saved
('Episode: 3196', 'Total reward: 260.0', 'Training loss: 0.3082', 'Explore P: 0.1000')
('Episode: 3197', 'Total reward: 400.0', 'Training loss: 0.3062', 'Explore P: 0.1000')
('Episode: 3198', 'Total reward: 280.0', 'Training loss: 1.8507', 'Explore P: 0.1000')
('Episode: 3199', 'Total reward: 140.0', 'Training loss: 1.2427', 'Explore P: 0.1000')
('Episode: 3200', 'Total reward: 420.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
Model Saved
('Episode: 3201', 'Total reward: 260.0', 'Training loss: 0.0017', 'Explore P: 0.1000')
('Episode: 3202', 'Total reward: 620.0', 'Training loss: 1.5472', 'Explore P: 0.1000')
('Episode: 3203', 'Total reward: 260.0', 'Training loss: 0.0012', 'Explore P: 0.1000')
('Episode: 3204', 'Total reward: 200.0', 'Training loss: 0.0164', 'Explore P: 0.1000')
('Episode: 3205', 'Total reward: 1130.0', 'Training loss: 0.9286', 'Explore P: 0.1000')
Model Saved
('Episode: 3206', 'Total reward: 160.0', 'Training loss: 2.4833', 'Explore P: 0.1000')
('Episode: 3207', 'Total reward: 360.0', 'Training loss: 0.9151', 'Explore P: 0.1000')
('Episode: 3208', 'Total reward: 420.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
('Episode: 3209', 'Total reward: 360.0', 'Training loss: 0.3048', 'Explore P: 0.1000')
('Episode: 3210', 'Total reward: 220.0', 'Training loss: 0.3047', 'Explore P: 0.1000')
Model Saved
('Episode: 3211', 'Total reward: 260.0', 'Training loss: 0.3044', 'Explore P: 0.1000')
('Episode: 3212', 'Total reward: 100.0', 'Training loss: 1.2438', 'Explore P: 0.1000')
('Episode: 3213', 'Total reward: 380.0', 'Training loss: 1.5476', 'Explore P: 0.1000')
('Episode: 3214', 'Total reward: 580.0', 'Training loss: 0.9135', 'Explore P: 0.1000')
('Episode: 3215', 'Total reward: 200.0', 'Training loss: 2.4872', 'Explore P: 0.1000')
Model Saved
('Episode: 3216', 'Total reward: 440.0', 'Training loss: 1.5472', 'Explore P: 0.1000')
('Episode: 3217', 'Total reward: 460.0', 'Training loss: 0.0019', 'Explore P: 0.1000')
('Episode: 3218', 'Total reward: 280.0', 'Training loss: 0.3069', 'Explore P: 0.1000')
('Episode: 3219', 'Total reward: 120.0', 'Training loss: 3.3957', 'Explore P: 0.1000')
('Episode: 3220', 'Total reward: 180.0', 'Training loss: 0.0008', 'Explore P: 0.1000')
Model Saved
('Episode: 3221', 'Total reward: 240.0', 'Training loss: 0.3060', 'Explore P: 0.1000')
('Episode: 3222', 'Total reward: 220.0', 'Training loss: 0.3071', 'Explore P: 0.1000')
('Episode: 3223', 'Total reward: 260.0', 'Training loss: 0.0151', 'Explore P: 0.1000')
('Episode: 3224', 'Total reward: 80.0', 'Training loss: 1.2190', 'Explore P: 0.1000')
('Episode: 3225', 'Total reward: 180.0', 'Training loss: 1.5467', 'Explore P: 0.1000')
Model Saved
('Episode: 3226', 'Total reward: 180.0', 'Training loss: 0.3059', 'Explore P: 0.1000')
('Episode: 3227', 'Total reward: 260.0', 'Training loss: 0.0014', 'Explore P: 0.1000')
('Episode: 3228', 'Total reward: 260.0', 'Training loss: 0.3058', 'Explore P: 0.1000')
